"repository","path","scope","github_compare_change_type","logical_20260714_baseline_state","github_base_anchor","github_head","current_blob_sha1","claim_boundary"
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0024_cycle_finalize.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","f8cc4053591eb79655739e336ee696d8372cfda2","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0024_source_slot_ownership.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","cb7bfcca2ed467fca73b0f1fc9ecd8320a0acfa4","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0025_append_only_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","7e9b5ad6c39f90ab04095fa88f884e599766e3dc","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0025_cycle_finalize.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","c303f3146203eca93f1a629bec47b26ec872400a","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0026_append_only_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","e98f561ea345eb393048f6c1d21486e584399f47","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0026_cycle_finalize.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","2d50e3137a0cd91e5edd39d5a96a4d98e381ef37","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0026_product_read_surface_red.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","b5feca29fb79e46c0df0bcce1e18a6c5c95b0392","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0026_semantic_matcher_contract.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","e21389212fc250ce209ddec7cffb6e21535a7111","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0026_semantic_source_contract_red.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","0cdb93e60252ce8963207aac319935f5a1bf768c","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0027_append_only_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","b943a2008b9d921f796adb25100884f6165a1a8c","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0027_cycle_finalize.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","215df2cb9da3786db7d9535cdf48823284703fe6","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0027_grounded_lexicalization_red.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","86c9017931a3c43653af497b3f67b28dbbcc9b85","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0027_product_surface_contract_red.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","e3878fa1b3052c7e374a1fabdf98275db45eb128","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_downstream_dependency_closure.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","3c8de132607299f6a52872b178bc911e9fc6f9c7","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_e0b_downstream_mutation.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","c34ec172d8db953a3b307f5cafeb017bbcfd2243","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_e0b_downstream_red.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","c15343124b722bb2b8aae575c1ef4b98dcc700bf","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_e1b_information_sufficiency_red.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","237a341f8c1e9404eaf76ceaf111baff7a35dfcb","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_e2_downstream_integration.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","09d3ce88b93c0058b5e5241c809ed030c93ab515","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_e2_forward_inverse_independence.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","aaf8fd890de735750e8f72a26e76e35706c1c042","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_e2_runtime_disconnect.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","f6fb8e6a9884c892d3ebc23deefbf3181fc98052","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_e3_representative8.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","b17e57814572ee7acc88dbfeea9183e4817133c0","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_e4_frozen100_read_only.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","219153c69dff3e63f22249fb896b03bbfd1d3a1d","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_lexical_role_snapshot_red.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","17c2fad2d4d2045d19b70300af90872d8f27e0dc","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_rc0027_default_behavior_regression.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","fa9ff602223def0405771a38b138203d674d3085","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_successor_authority.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","019e065d27d2e4773a2fc1f3852c517cd09c8c88","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_successor_dependency_closure.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","58cbdfbeb31414c8ce19ede2d6e50ad86d43d510","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_successor_lexical_role.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","1eb6876aa698fb9a2ecd428391b3d92e63255e7d","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_successor_runtime_disconnect.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","bc2c9ea649bd88beecfdc5eff5526d98dac42893","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_successor_snapshot.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","8a16cf7cc85c411a4375036b9ea7bed54d4a7a8a","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0028_upstream_lexical_role_red.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","1bf8cab80e9f40ce393d35bb1f7716560294edc0","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_dependency_closure.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","b162db8c1269b67f684b3426f25c4273f463bd6d","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_e2_integration.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","85d32be830caca2b57672e26c52716ee1558f76d","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_e3_representative8.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","1aa68efb2329a85b190bc6393d16d4729405ff2d","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_e4_frozen100_read_only.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","517f699d6d97eacaced829106702023c1b3c946e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_forward_inverse_independence.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","170f32803a6a9b5a5fc574b872894f8160716ce1","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_predecessor_immutability.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","1866540836b90efb28334d28e94f818fd83006c8","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_rc0027_default_behavior_regression.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","21f6e25f7f625de1bbe650d0f3c2aa57e424da4a","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_rc0028_experiment_regression.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","8fdb38d0cdfffb5d5d044559a9f7cb9a129675ba","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_runtime_disconnect.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","e864754052ed89f0aa91b046a243465956e0ff0e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_surface_repair_mutation.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","7c60ed453b919ce6bd927b6fc6a8048f2dde6a1c","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0029_surface_repair_red.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","9cb0a8f41b2fa1d20a032f6975d07d43d04f8872","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_control_non_regression.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","0929ef950e8ae9b81e801ff74a7c55202c08143d","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_dependency_closure.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","2689f45aa7f4ac3f57ea735f89c936187113e2b8","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_e2_integration.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","27584bcf313055b9899918f0bb58c3302d693f4e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_e3_representative8.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","2207ced862093d9d91d33485fd9976e93d363d8e","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_forward_inverse_independence.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","af2be0aa92c6f8fda9cb3da78b9e07f8b96da0fc","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_predecessor_behavior_regression.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","4e299a16138138c5d7a48bf89fc13fb75b76c1fb","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_predecessor_immutability.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","d58b53f8ae41a73dd0fbfdc94024e8e06a3115cd","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_runtime_disconnect.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","d3546126d3bd0683494420c1d3b0a960cc116db8","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_surface_planning_mutation.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","fd3c61e931ad358b122cd59f8d9d0c56de68661d","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc0030_surface_planning_red.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","daa238136307c23e2096e0cb71f0d367b7fa0792","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s11_rc_correction_rerun_lineage.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","8a20f18c03bb412b94774546879970ac15f3622a","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s2_sample_registry.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","e00db56c4e3890be85fddb390c13557bd2dce19a","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s3_strict_artifact_contract.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","2b099ead55f84a26e757519556cd2c4767ee5c49","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
